Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
World,WLD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.1577614,0.304479078,0.312402198,0.448315386,1.961070222,1.611499693,1.749013139,1.770966457,1.499853769,3.071366377,3.412525038,2.544565163,1.641038439,1.853749254,1.809824332,1.709831585,0.714325991,0.894430629,0.738601474,0.953734487,1.105398798,0.690282853,0.725192931,0.705371373,0.616441817,0.625134947,0.794538409,0.700444009,0.390895121,0.574208688,1.117488667,0.974031004,0.858693925,0.958588728,1.304583803,1.679650733,1.900311147,1.902784957,2.495918247,1.302085044,1.75894924,2.353989617,2.084149962,1.905533459,1.656135472,0.849503596,0.873912608,..
World,WLD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.033096116,0.029610541,0.029978091,0.043346991,0.037711628,0.049615599,0.038717483,0.06743189,0.057912339,0.042185318,0.045217749,0.042723617,0.063075102,0.066525582,0.053851226,0.040461116,0.052639931,0.04934183,0.046036679,0.048261658,0.055772063,0.049837045,0.046650528,0.041788902,0.041671577,0.052798508,0.050099479,0.047389927,0.045752061,0.034253486,0.031538761,0.031277759,0.035893255,0.046481535,0.036184758,0.035993776,0.038715138,0.047020832,0.051509326,0.052813847,0.054049754,0.053920501,0.056892442,0.056697641,0.060703921,0.069075941,0.075554427,..
World,WLD,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.0538432,12.12806353,11.83243956,11.63028245,11.82959462,11.26782432,9.448731335,7.639544707,7.140327304,8.533541043,7.579117872,6.54211798,7.114675741,7.984170267,8.115721464,6.684111539,5.599367755,5.179626597,4.600139435,5.835701479,6.165244493,8.344751208,8.678391164,8.49532591,8.203646526,8.647062077,7.571635467,6.944440563,7.207924892,8.300337715,8.961530096,10.15655336,10.37351069,9.502108475,6.829094317,9.026823948,9.86956699,10.1147468,10.0425523,10.39979902,10.1950555,9.192815777,..
World,WLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,86.1630991,86.01392854,85.53468295,84.20769399,82.93558561,81.83297233,80.83144323,79.94091765,78.57869559,77.24285289,76.03265197,74.83447555,73.87825539,73.47327102,73.0405476,72.4720852,71.71661378,70.78139655,70.3726218,69.92659506,69.52384168,69.05137663,68.62024716,68.10164408,67.71473378,67.45576911,67.26693031,67.17574103,66.50071138,65.93780362,65.49094479,65.11039893,64.82857798,64.15236997,63.36349348,62.37042519,61.11201082,59.70517966,58.56364982,57.26883723,55.8488989,54.29089823,52.63320223,51.2305651,50.01795565,49.07182209,48.31585215,47.80024867,47.58760002,47.40064207,47.14067466,46.78599422,46.35671365,46.01364503,45.61000893,45.1461497,44.56454938,..
World,WLD,Age dependency ratio (% of working-age population),SP.POP.DPND,73.49498688,74.22371665,75.05882547,75.82728966,76.29626854,76.39015661,76.93687679,77.00575773,76.7748907,76.45376786,76.16570265,76.15086366,76.04690352,75.85317886,75.48805942,74.9262514,74.4996123,73.87355562,73.08960323,72.20825215,71.28424712,70.48607083,69.69675206,68.92250464,68.1687934,67.44905259,67.15308089,66.80735132,66.43584367,66.0425118,65.6256819,65.48462519,65.16793324,64.71979884,64.20250381,63.63029948,62.9762581,62.35801762,61.71448601,60.96866599,60.11010319,59.42915924,58.64522617,57.81176894,57.00950867,56.28246062,55.7830738,55.31415958,54.89838511,54.54914471,54.27146784,54.14903404,54.0631172,54.02130449,54.02238498,54.06138596,54.20173723,54.35603797
World,WLD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.586673434,8.70154213,8.783595722,8.834005676,8.861287236,8.866196195,8.990819786,9.089280257,9.166400097,9.230353141,9.284990715,9.400460832,9.496995686,9.576806509,9.643943337,9.6993774,9.8131865,9.912233213,9.988009609,10.02706597,10.02530333,10.03152411,9.993431055,9.934397063,9.881728096,9.850126929,9.890794169,9.936091459,9.987841116,10.04565346,10.10693512,10.22108023,10.33400095,10.43474499,10.51973546,10.58591861,10.68589606,10.76364473,10.82581667,10.88144265,10.9348753,11.0324955,11.12178135,11.19987564,11.25935536,11.30002692,11.37232744,11.4277932,11.48202538,11.55247126,11.65128604,11.79678723,11.96321621,12.15421992,12.37781187,12.63895442,12.95798559,13.30362223
World,WLD,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,64.04517507,64.61296624,65.29645336,65.93279113,66.30684959,66.36156698,66.72947348,66.6816587,66.37849539,66.00044684,65.66706718,65.51540328,65.30399192,65.02886291,64.60070033,63.99421564,63.46814392,62.75406204,61.89947188,60.97611695,60.04205643,59.18483983,58.37820051,57.60761218,56.85496994,56.12575894,55.74806159,55.33378925,54.90435731,54.46122049,53.99994119,53.77350692,53.36691407,52.84137381,52.26908475,51.66907699,50.90196149,50.21404837,49.52363405,48.72714272,47.80318212,46.99417002,46.07699043,45.10991329,44.19202166,43.37750989,42.76322648,42.2049678,41.71604836,41.29524697,40.93488309,40.68467468,40.46609839,40.27861816,40.10841974,39.94327854,39.81952787,39.6876321
World,WLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,36.02818958,36.11897698,36.23517108,36.3286673,36.44341752,36.51223214,36.63082678,36.71752185,36.93263428,36.97900207,37.07948669,37.16573218,37.33921266,37.40985363,37.48945211,37.46732752,37.44925669,37.49755829,37.60515299,37.71302267,37.72567166,37.87603225,37.94338492,38.21217395,38.49128656,38.7251015,38.89888954,39.08389256,39.21970512,39.37399773,39.47012902,37.54528429,37.79927283,37.92631215,37.92693338,37.95837681,38.04399464,38.10466118,38.08035227,38.12217823,38.10629991,38.01591266,37.92084902,38.00379343,38.01476786,37.90720733,37.89573673,37.87655723,37.51677421,37.48699015,37.34972002,37.40225631,37.38350402,37.48785394,37.26534519,..,..
World,WLD,Agricultural land (sq. km),AG.LND.AGRI.K2,..,38856763.1,38954671,39079991.1,39180827.7,39304583.3,39378796.9,39506698.7,39600196.5,39832197.3,39882201.7,39990571.6,40083551,40270625,40346636,40432292,40408352,40388814,40440907,40556936,40673171,40686843,40848922.4,40921546.4,41210863.6,41511841,41764043,41951434,42150951,42297033,42463432,42567860,48614112.8,48988967,49149160,49148850,49189429.6,49326759.2,49395508.2,49366578.9,49426104,49405087.7,49287066.3,49163777.7,49270655.5,49284858.9,49182112.3,49171291,49136212.6,48668864.2,48631074.6,48738548.6,48805303.9,48780286.7,48915115.2,48626474.4,..,..
World,WLD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,9934791,10332029,10756385,11175782,11550616,12610889,12959371,13303578,13668549,13807754,14134005,14431303,14795310,15312704,15583201,16011365,16540701,17067107,17503529,18186292,18529083,18959031,19334672,19737944,20265913,20689701,21059978,21202596,21524103,21186611,21054581,23670355,23863395,23995572,24148740,24150205,24300701,24423346,24672493,25054140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
